id,title,price,link,img_url
6733806,Peanuts by Karaca Home Snoopy Playtime Nakışlı 4-6 Yaş Çocuk Bornoz Seti,349.99,https://www.karaca.com/urun/karaca-home-peanuts-playtime-nakisli-4-6-yas-cocuk-bornoz-seti,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7163375,Karaca Home Microfiber Winter Çift Kişilik Yorgan 195x215/300 cm,599.99,https://www.karaca.com/urun/karaca-home-microfiber-winter-cift-kisilik-yorgan-195x215300-cm,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7173773,Karaca Home Narle Çift Kişilik Winter Set Terracotta,3499,https://www.karaca.com/urun/karaca-home-narle-cift-kisilik-winter-set-terracotta,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7173771,Karaca Home Loretta Çift Kişilik Yatak Örtüsü Bej ,2199,https://www.karaca.com/urun/karaca-home-loretta-cift-kisilik-yatak-ortusu-bej,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7131463,Karaca Home Siyah-Beyaz Ekose Tüylü Kırlent 45 cm x 45 cm,149.99,https://www.karaca.com/urun/karaca-home-siyah-beyaz-ekose-tuylu-kirlent-45-cm-x-45-cm,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202206/200.21.01.0220/8680214302743-5.jpg
7138763,Karaca Home Valeria Best Antrasit 8 Parça Antrasit Çeyiz Seti,3499,https://www.karaca.com/urun/karaca-home-valeria-best-antrasit-8-parca-antrasit-ceyiz-seti,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202208/200.21.01.0575/8680214307663-1.jpg
7171378,Karaca Home Semblance Çift Kişilik Nevresim Takımı Multicolor,599.99,https://www.karaca.com/urun/karaca-home-semblance-cift-kisilik-nevresim-takimi-multicolor,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7131687,Karaca Home Narlo Fuşya Çift Kişilik Winter Set,2499,https://www.karaca.com/urun/karaca-home-narlo-indigo-cift-kisilik-winter-set,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7012376,Karaca Home Back To Basic Açık Hardal  %100 Pamuk Tek Kişilik Nevresim Takımı,1799,https://www.karaca.com/urun/karaca-home-back-to-basic-acik-hardal-tek-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7144444,Karaca Home Young Wild Friends Panduf 32-33,179.99,https://www.karaca.com/urun/karaca-home-young-wild-friends-panduf-32-33,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7144448,Karaca Home Young Wild Friends Panduf 34-35,179.99,https://www.karaca.com/urun/karaca-home-young-wild-friends-panduf-34-35,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7157660,Karaca Home Tahara Tek Kişilik Nevresim Takımı Terracota,1199,https://www.karaca.com/urun/karaca-home-tahara-tek-kisilik-nevresim-takimi-terracota,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202210/200.22.01.0155/8680214319000-1.jpg
7175767,Karaca Home Milo Volanlı 2'li Yastık Kılıfı,212.49,https://www.karaca.com/urun/karaca-home-milo-volanli-2li-yastik-kilifi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/banner/karaca/urun/urun2/urun3/200.22.08.0040-11.jpg
7147448,Karaca Home Flow Çizgili Çift Kişilik Waffle Pike 200x230 cm İndigo,199.99,https://www.karaca.com/urun/karaca-home-flow-cizgili-cift-kisilik-waffle-pike-200x230-cm-indigo,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202209/200.21.01.0767/8680214313152-592.jpg
7172563,Nautica Home Rope Navy Çift Kişilik Yatak Örtüsü Seti,1399,https://www.karaca.com/urun/nautica-rope-navy-cift-kisilik-yatak-ortusu-seti,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/803/202303/180.01.01.1391/8682991012570-123.jpg
7024052,Karaca Home Serena Mavi %100 Pamuk Çift Kişilik Complete Takım,999.99,https://www.karaca.com/urun/karaca-home-serena-mavi--100-pamuk-cift-kisilik-complete-takim,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202201/200.20.01.0331/8680214290545-1.jpg
7173162,Nautica Home Morgan %100 Pamuk Tek Kişilik Nevresim Takımı ,799.99,https://www.karaca.com/urun/nautica-home-morgan--100-pamuk-tek-kisilik-nevresim-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/803/202304/180.01.01.1322/8682991011870-200.jpg
7172756,Nautica Home Ocean %100 Pamuk Çift Kişilik Nevresim Takımı Blue,899.99,https://www.karaca.com/urun/nautica-home-ocean--100-pamuk-cift-kisilik-nevresim-takimi-blue,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/803/202304/180.01.01.1319/8682991011849-14.jpg
7130847,Karaca Home Cedric Multi Çift Kişilik Nakışlı Nevresim Takımı,799.99,https://www.karaca.com/urun/karaca-home-cedric-multi-cift-kisilik-nakisli-nevresim-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202206/200.21.01.0042/8680214300244-2.jpg
7138699,Karaca Home Arlo Terracotta Çift Kişilik İpliği Boyalı Nevresim Takımı,1299,https://www.karaca.com/urun/karaca-home-arlo-terracotta-cift-kisilik-ipligi-boyali-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7085600,Karaca Home Alfia Pudra %100 Pamuk Çift Kişilik Nevresim Takımı,799.99,https://www.karaca.com/urun/karaca-home-alfia-pudra--100-pamuk-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7173785,Karaca Home Maris %100 Pamuk Çift Kişilik Saten Nevresim Takımı Mürdüm,1799,https://www.karaca.com/urun/karaca-home-maris-indigo-100-pamuk-cift-kisilik-saten-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
6703766,Karaca Home 4 Element Bej %100 Pamuk Çift Kişilik Nevresim Takımı Toprak,1999,https://www.karaca.com/urun/karaca-home-4-element-bej-cift-kisilik-nevresim-takimi-toprak,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
6187640,Karaca Home Back To Basic Beyaz %100 Pamuk Çift Kişilik Nevresim Takımı,1999,https://www.karaca.com/urun/karaca-home-back-to-basic-beyaz-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7172803,Karaca Home Conrad %100 Pamuk Çift Kişilik Nevresim Takımı Yeşil (PP),799.99,https://www.karaca.com/urun/karaca-home-conrad--100-pamuk-cift-kisilik-nevresim-takimi-yesil--pp-,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
6187723,Karaca Home Back To Basic Bej %100 Pamuk Tek Kişilik Nevresim Takımı,1799,https://www.karaca.com/urun/karaca-home-back-to-basic-bej-tek-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
6187784,Karaca Home Back To Basic Mavi %100 Pamuk Tek Kişilik Nevresim Takımı,1799,https://www.karaca.com/urun/karaca-home-back-to-basic-mavi-tek-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7160124,Karaca Home Casey Çift Kişilik Waffle Pike 200x230 cm Yeşil ,599.99,https://www.karaca.com/urun/karaca-home-casey-cift-kisilik-waffle-pike-200x230-cm-yesil,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7145920,Karaca Home Cordoba Tek Kişilik Pike Yatak Örtüsü 160x230 cm Kiremit,449.99,https://www.karaca.com/urun/karaca-home-cordoba-tek-kisilik-pike-160x230-cm-kiremit,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7172810,Karaca Home Addie %100 Pamuk Çift Kişilik Nevresim Takımı Sarı (PP),679.99,https://www.karaca.com/urun/karaca-home-addie-100-pamuk-cift-ks-nevresim-takimi-sari--pp-,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7172849,Karaca Home Young Youthful %100 Pamuk Fitted Tek Kişilik Nevresim Takımı,799.99,https://www.karaca.com/urun/karaca-home-young-youthful--100-pamuk-fitted-tek-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7172846,Karaca Home Young Barton %100 Pamuk Tek Kişilik Nevresim Takımı Fitted ,799.99,https://www.karaca.com/urun/karaca-home-young-barton-100-pamuk-tek-kisilik-nevresim-takimi-fitted,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7172772,Karaca Home Harry Potter By Draco Çift Kişilik Nevresim Takımı,1299,https://www.karaca.com/urun/harry-potter-by-karaca-home-draco-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7145904,Karaca Home 4 Element  Ateş Çift Kişilik Triko Battaniye Koyu Kahverengi,899.99,https://www.karaca.com/urun/karaca-home-4-element-ates-cift-kisilik-triko-battaniye-koyu-kahverengi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7145016,Karaca Home Uniq %100 Pamuk Tek Kişilik Saten Nevresim Takımı Haki,1299,https://www.karaca.com/urun/karaca-home-uniq-100-pamuk-tek-kisilik-saten-nevresim-takimi-haki,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7172848,Karaca Home Young Animal %100 Pamuk Tek Kişilik Fitted Nevresim Takımı,799.99,https://www.karaca.com/urun/karaca-home-young-animal--100-pamuk-tek-kisilik-fitted-nevresim-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202304/200.22.14.0230/8680214324301-13.jpg
7172773,Karaca Home Harry Potter By Draco Tek Kişilik Nevresim Takımı ,999.99,https://www.karaca.com/urun/harry-potter-by-karaca-home-draco-tek-kisilik-nevresim-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/811/202304/203.08.01.0007/8682991013607-1.jpg
7160476,Karaca Home Barny Tek Kişilik Müslin Summer Comfort Kırmızı,899.99,https://www.karaca.com/urun/karaca-home-barny-tek-kisilik-summer-comfort-kirmizi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202211/200.22.04.0032/8680214319758-123.jpg
7160228,Karaca Home  Tiles Çift Kişilik Yatak Örtüsü Mavi ,899.99,https://www.karaca.com/urun/karaca-home-tiles-cift-kisilik-yatak-ortusu-mavi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202211/200.22.04.0013/8680214319512-12.jpg
7172776,Karaca Home Harry Potter Owl Çift Kişilik Çarşaf Takımı,599.99,https://www.karaca.com/urun/karaca-home-harry-potter-owl-cift-kisilik-carsaf-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/811/202304/203.08.01.0014/8682991013744-291.jpg
7145040,Karaca Home Uniq %100 Pamuk Tek Kişilik Saten Nevresim Takımı Siyah,1299,https://www.karaca.com/urun/karaca-home-uniq-100-pamuk-tek-kisilik-saten-nevresim-takimi-siyah,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202209/200.21.01.0751/8680214312315-333.jpg
7172847,Karaca Home Young Skateboard  %100 Pamuk Tek Kişilik Nevresim Takımı Fitted ,799.99,https://www.karaca.com/urun/karaca-home-young-skateboard-100-pamuk-tek-kisilik-nevresim-takimi-fitted,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202304/200.22.14.0229/8680214324295-182.jpg
