id,title,price,link,img_url
336695899,Lenovo ThinkPad P16S 21BT000GTX i7-1260P 16GB 1TBSSD T550 16,"64.299,00 TL",https://www.pttavm.com/lenovo-thinkpad-p16s-21bt000gtx-i7-1260p-16gb-1tbssd-t550-16-fullhd--w10p-tasinabilir-is-istasyonu-p-336695899,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/336/695/63ac57ff37616.jpg?v=201910111530
523920703,Dell Latitude 5540 i5-1335U 8GB 256GB SSD 15.6 Windows 11 Pro N002L554015WP,"41.011,60 TL",https://www.pttavm.com/dell-latitude-5540-i5-1335u-8gb-256gb-ssd-156-windows-11-pro-n002l554015wp-p-523920703,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/523/920/64760185193a2.jpeg?v=201910111530
336701428,"Lenovo ThinkPad P16S 21BT000GTX01 i7-1260P 32GB 512SSD T550 16"" FullHD+ W10P Taşınabilir İş İstasyonu","65.598,99 TL",https://www.pttavm.com/lenovo-thinkpad-p16s-21bt000gtx01-i7-1260p-32gb-512ssd-t550-16-fullhd--w10p-tasinabilir-is-istasyonu-p-336701428,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/336/701/63ac5864d6fd9.jpg?v=201910111530
336701884,"Lenovo ThinkPad P16S 21BT000GTX04 i7-1260P 48GB 1TBSSD T550 16"" FullHD+ W10P Taşınabilir İş İstasyonu","67.599,00 TL",https://www.pttavm.com/lenovo-thinkpad-p16s-21bt000gtx04-i7-1260p-48gb-1tbssd-t550-16-fullhd--w10p-tasinabilir-is-istasyonu-p-336701884,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/336/701/63ac587721de0.jpg?v=201910111530
623388211,"Acer Nitro 5 AN515-46-R25Z NH.QGYEY.005 Ryzen 5 6600H 8 GB 512 GB SSD RTX3050TI 15.6"" Full HD Notebook","24.699,00 TL",https://www.pttavm.com/acer-nitro-5-an515-46-r25z-notebook-nh.qgyey.005-p-623388211,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/623/388/64ef3332d21e6.jpg?v=201910111530
623384163,"Lenovo Legion 5 82JU00EBTX Ryzen 5 5600H 16 GB 512 GB SSD RTX3060 15.6"" Full HD Notebook","36.199,01 TL",https://www.pttavm.com/lenovo-legion-5-82ju00ebtx-ryzen-5-5600h-16-gb-512-gb-ssd-rtx3060-15.6-full-hd-notebook-p-623384163,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/623/384/64ef3147f117d.jpg?v=201910111530
696934940,HP ZBook Power G10 865T0EA07 i7-13700H 32GB 2TBSSD RTXA500 15.6 FullHD W11P Taşınabilir İş İstasyonu,"64.499,01 TL",https://www.pttavm.com/hp-zbook-power-g10-865t0ea07-i7-13700h-32gb-2tbssd-rtxa500-15.6-fullhd-w11p-taşınabilir-iş-istasyonu-p-696934940,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/696/934/654b97cb3317c.jpg?v=201910111530
696934961,HP ZBook Power G10 865T0EA06 i7-13700H 32GB 1TBSSD RTXA500 15.6 FullHD W11P Taşınabilir İş İstasyonu,"61.799,01 TL",https://www.pttavm.com/hp-zbook-power-g10-865t0ea06-i7-13700h-32gb-1tbssd-rtxa500-15.6-fullhd-w11p-taşınabilir-iş-istasyonu-p-696934961,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/696/934/654b97cc9f412.jpg?v=201910111530
262857631,"HP 250 G9 6Q8N3ES03 Ryzen7 5825U 16GB 1TBSSD 15.6"" FullHD FreeDOS Taşınabilir Bilgisayar","20.799,00 TL",https://www.pttavm.com/hp-250-g9-6q8n3es03-ryzen7-5825u-16gb-1tbssd-15.6-fullhd-freedos-tasinabilir-bilgisayar-p-262857631,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/262/857/6333075f709c6.jpg?v=201910111530
262856419,"HP 250 G9 6Q8N3ES08 Ryzen7 5825U 32GB 512SSD 15.6"" FullHD W10P Taşınabilir Bilgisayar","26.949,00 TL",https://www.pttavm.com/hp-250-g9-6q8n3es08-ryzen7-5825u-32gb-512ssd-15.6-fullhd-w10p-tasinabilir-bilgisayar-p-262856419,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/262/856/633307468228a.jpg?v=201910111530
